Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-06-26 18:59:16,"Pull",48m,"Bent Over Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over Row (Barbell)",2,135.0,8.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over Row (Barbell)",3,135.0,8.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over Row (Barbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Seated Incline Bicep Curl",1,27.5,8.0,0,0.0,"",,
2025-06-26 18:59:16,"Pull",48m,"Seated Incline Bicep Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Seated Incline Bicep Curl",2,27.5,8.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Seated Incline Bicep Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Seated Incline Bicep Curl",3,27.5,7.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Seated Incline Bicep Curl",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",1,37.49999999999999,8.0,0,0.0,"",,
2025-06-26 18:59:16,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",2,37.49999999999999,8.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",3,37.49999999999999,8.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Bent Over One Arm Row (Dumbbell)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Lat Pulldown (Cable)",1,110.0,8.0,0,0.0,"",,
2025-06-26 18:59:16,"Pull",48m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Lat Pulldown (Cable)",2,110.0,5.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Lat Pulldown (Cable)",3,100.0,5.0,0,0.0,,,
2025-06-26 18:59:16,"Pull",48m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,120.0,,,
2025-06-26 18:59:16,"Pull",48m,"Running (Treadmill)",1,0,0.0,0,300.0,"",,
2025-06-26 18:59:16,"Pull",48m,"Running (Treadmill)",Rest Timer,0,0.0,0,120.0,,,
